Partner-/Kundenummer;Datum;Datumformat
61350123;13.01.2021;20210113
61303437;13.01.2021;20210113
61304726;13.01.2021;20210113
61102149;13.01.2021;20210113
61120059;13.01.2021;20210113
61102405;13.01.2021;20210113
61104315;13.01.2021;20210113
61405674;13.01.2021;20210113
61405905;13.01.2021;20210113
61305529;14.01.2021;20210114
61302021;14.01.2021;20210114
61340030;14.01.2021;20210114
61101754;14.01.2021;20210114
61220134;14.01.2021;20210114
61403032;14.01.2021;20210114
61404789;14.01.2021;20210114
61100980;14.01.2021;20210114
61103076;14.01.2021;20210114
61627077;14.01.2021;20210114
61302650;14.01.2021;20210114
61230040;14.01.2021;20210114
61303310;14.01.2021;20210114
61310062;14.01.2021;20210114
61403244;14.01.2021;20210114
61403495;14.01.2021;20210114
61101388;14.01.2021;20210114
61210358;14.01.2021;20210114
61160041;14.01.2021;20210114
61405430;14.01.2021;20210114
61100025;14.01.2021;20210114
61403138;14.01.2021;20210114
61101319;14.01.2021;20210114
61303182;14.01.2021;20210114
61101723;14.01.2021;20210114
61200028;14.01.2021;20210114
61160094;14.01.2021;20210114
61280114;14.01.2021;20210114
61302373;14.01.2021;20210114
61403202;14.01.2021;20210114
61403510;14.01.2021;20210114
61403608;14.01.2021;20210114
61290083;14.01.2021;20210114
61230008;14.01.2021;20210114
61405791;14.01.2021;20210114
61401755;14.01.2021;20210114
61402894;14.01.2021;20210114
61402981;14.01.2021;20210114
61302408;14.01.2021;20210114
61100872;14.01.2021;20210114
61306057;14.01.2021;20210114
61350133;14.01.2021;20210114
61101378;14.01.2021;20210114
61160076;14.01.2021;20210114
61306144;14.01.2021;20210114
61306144;14.01.2021;20210114
61401776;14.01.2021;20210114
61402068;14.01.2021;20210114
61402244;14.01.2021;20210114
61402939;14.01.2021;20210114
61403646;14.01.2021;20210114
61340043;14.01.2021;20210114
61600354;14.01.2021;20210114
61304043;14.01.2021;20210114
61402775;14.01.2021;20210114
61404313;14.01.2021;20210114
61104217;14.01.2021;20210114
61104416;14.01.2021;20210114
61340027;14.01.2021;20210114
61612387;14.01.2021;20210114
61612387;14.01.2021;20210114
61305607;14.01.2021;20210114
61260148;14.01.2021;20210114
61180297;14.01.2021;20210114
61160046;14.01.2021;20210114
61280059;14.01.2021;20210114
61110172;14.01.2021;20210114
61101976;14.01.2021;20210114
61102344;14.01.2021;20210114
61403125;14.01.2021;20210114
61302632;15.01.2021;20210115
61303811;15.01.2021;20210115
61404641;15.01.2021;20210115
61150090;15.01.2021;20210115
61170110;15.01.2021;20210115
61104070;15.01.2021;20210115
61305920;15.01.2021;20210115
61280088;15.01.2021;20210115
61404104;15.01.2021;20210115
61100025;15.01.2021;20210115
61402280;15.01.2021;20210115
61303761;15.01.2021;20210115
61303772;15.01.2021;20210115
61303772;15.01.2021;20210115
61103079;15.01.2021;20210115
61200039;15.01.2021;20210115
61102414;15.01.2021;20210115
61101399;15.01.2021;20210115
61633008;15.01.2021;20210115
61403374;15.01.2021;20210115
61621053;15.01.2021;20210115
61310056;15.01.2021;20210115
61290010;15.01.2021;20210115
61100197;15.01.2021;20210115
61402513;15.01.2021;20210115
61405145;15.01.2021;20210115
61100630;15.01.2021;20210115
61210068;15.01.2021;20210115
61280191;15.01.2021;20210115
61402775;15.01.2021;20210115
61120059;15.01.2021;20210115
61103669;18.01.2021;20210118
61405786;18.01.2021;20210118
61302778;18.01.2021;20210118
61402037;18.01.2021;20210118
61302917;18.01.2021;20210118
61100847;18.01.2021;20210118
61308015;18.01.2021;20210118
61403460;18.01.2021;20210118
61280115;18.01.2021;20210118
61404291;18.01.2021;20210118
61240035;18.01.2021;20210118
61102999;18.01.2021;20210118
61405619;18.01.2021;20210118
61302682;18.01.2021;20210118
61306053;18.01.2021;20210118
61180013;18.01.2021;20210118
61102066;18.01.2021;20210118
61102934;18.01.2021;20210118
61303648;18.01.2021;20210118
61170110;18.01.2021;20210118
61220146;18.01.2021;20210118
61104397;18.01.2021;20210118
61210313;18.01.2021;20210118
61180079;18.01.2021;20210118
61302755;18.01.2021;20210118
61405920;18.01.2021;20210118
61401764;18.01.2021;20210118
61401785;18.01.2021;20210118
61402964;18.01.2021;20210118
61121762;18.01.2021;20210118
61404025;18.01.2021;20210118
61404422;18.01.2021;20210118
61404686;18.01.2021;20210118
61180026;18.01.2021;20210118
61103916;18.01.2021;20210118
61350139;18.01.2021;20210118
61305450;18.01.2021;20210118
61403248;18.01.2021;20210118
61102380;18.01.2021;20210118
61403827;18.01.2021;20210118
61404350;18.01.2021;20210118
61101723;18.01.2021;20210118
61303802;18.01.2021;20210118
61405283;18.01.2021;20210118
61405572;18.01.2021;20210118
61302825;18.01.2021;20210118
61600330;18.01.2021;20210118
61236672;18.01.2021;20210118
61270001;18.01.2021;20210118
61160164;18.01.2021;20210118
61300308;18.01.2021;20210118
61609360;18.01.2021;20210118
61101918;18.01.2021;20210118
61100251;18.01.2021;20210118
61300016;18.01.2021;20210118
61303202;18.01.2021;20210118
61302589;18.01.2021;20210118
61102242;18.01.2021;20210118
61402636;18.01.2021;20210118
61140041;18.01.2021;20210118
61103754;18.01.2021;20210118
61100727;18.01.2021;20210118
61260096;18.01.2021;20210118
61303167;18.01.2021;20210118
61101163;18.01.2021;20210118
61305846;18.01.2021;20210118
61290141;18.01.2021;20210118
61302537;18.01.2021;20210118
61102091;18.01.2021;20210118
61236771;18.01.2021;20210118
61104163;18.01.2021;20210118
61260032;18.01.2021;20210118
61405772;18.01.2021;20210118
61401822;18.01.2021;20210118
61403583;18.01.2021;20210118
61403799;18.01.2021;20210118
61404370;18.01.2021;20210118
61302982;18.01.2021;20210118
61110052;18.01.2021;20210118
61260020;18.01.2021;20210118
61609261;18.01.2021;20210118
61180265;18.01.2021;20210118
61303979;18.01.2021;20210118
61280036;18.01.2021;20210118
61180233;18.01.2021;20210118
61302622;18.01.2021;20210118
61104377;18.01.2021;20210118
61306144;18.01.2021;20210118
61402020;18.01.2021;20210118
61404492;18.01.2021;20210118
61404619;18.01.2021;20210118
61405429;18.01.2021;20210118
61405660;18.01.2021;20210118
61102032;18.01.2021;20210118
61104154;18.01.2021;20210118
61120101;18.01.2021;20210118
61104319;18.01.2021;20210118
61402211;18.01.2021;20210118
61402654;18.01.2021;20210118
61404134;18.01.2021;20210118
61103824;18.01.2021;20210118
61210576;18.01.2021;20210118
61180148;18.01.2021;20210118
61606063;18.01.2021;20210118
61303262;18.01.2021;20210118
61120059;18.01.2021;20210118
61120020;18.01.2021;20210118
61401599;18.01.2021;20210118
61401853;18.01.2021;20210118
61401956;18.01.2021;20210118
61401956;18.01.2021;20210118
61402076;18.01.2021;20210118
61403774;19.01.2021;20210119
61403853;19.01.2021;20210119
61403998;19.01.2021;20210119
61405253;19.01.2021;20210119
61160144;19.01.2021;20210119
61405644;19.01.2021;20210119
61103089;19.01.2021;20210119
61402014;19.01.2021;20210119
61236709;19.01.2021;20210119
61100605;19.01.2021;20210119
61612480;19.01.2021;20210119
61280115;19.01.2021;20210119
61308838;19.01.2021;20210119
61210096;19.01.2021;20210119
61303405;19.01.2021;20210119
61170215;19.01.2021;20210119
61180079;19.01.2021;20210119
61280103;19.01.2021;20210119
61230040;19.01.2021;20210119
61120057;19.01.2021;20210119
61380055;19.01.2021;20210119
61103057;19.01.2021;20210119
61404025;19.01.2021;20210119
61404105;19.01.2021;20210119
61160041;19.01.2021;20210119
61304751;19.01.2021;20210119
61100263;19.01.2021;20210119
61102918;19.01.2021;20210119
61220091;19.01.2021;20210119
61403272;19.01.2021;20210119
61403304;19.01.2021;20210119
61200024;19.01.2021;20210119
61404330;19.01.2021;20210119
61404835;19.01.2021;20210119
61280140;19.01.2021;20210119
61236672;19.01.2021;20210119
61160068;19.01.2021;20210119
61305726;19.01.2021;20210119
61300308;19.01.2021;20210119
61300046;19.01.2021;20210119
61300308;19.01.2021;20210119
61170079;19.01.2021;20210119
61236646;19.01.2021;20210119
61304545;19.01.2021;20210119
61180004;19.01.2021;20210119
61300322;19.01.2021;20210119
61403852;19.01.2021;20210119
61405082;19.01.2021;20210119
61405433;19.01.2021;20210119
61302789;19.01.2021;20210119
61310029;19.01.2021;20210119
61310029;19.01.2021;20210119
61642043;19.01.2021;20210119
61120100;19.01.2021;20210119
61160075;19.01.2021;20210119
61160075;19.01.2021;20210119
61302625;19.01.2021;20210119
61100083;19.01.2021;20210119
61403101;19.01.2021;20210119
61403452;19.01.2021;20210119
61405000;19.01.2021;20210119
61230033;19.01.2021;20210119
61300045;19.01.2021;20210119
61230234;19.01.2021;20210119
61230208;19.01.2021;20210119
61303822;19.01.2021;20210119
61160254;19.01.2021;20210119
61303053;19.01.2021;20210119
61290044;19.01.2021;20210119
61236161;19.01.2021;20210119
61306144;19.01.2021;20210119
61110016;19.01.2021;20210119
61303129;19.01.2021;20210119
61405753;19.01.2021;20210119
61405777;19.01.2021;20210119
61404363;19.01.2021;20210119
61405195;19.01.2021;20210119
61103578;19.01.2021;20210119
61260063;19.01.2021;20210119
61260063;19.01.2021;20210119
61104267;19.01.2021;20210119
61240053;19.01.2021;20210119
61621130;19.01.2021;20210119
61210431;19.01.2021;20210119
61230088;19.01.2021;20210119
61304745;19.01.2021;20210119
61305218;19.01.2021;20210119
61290035;19.01.2021;20210119
61120011;19.01.2021;20210119
61405886;19.01.2021;20210119
61402789;19.01.2021;20210119
61402991;19.01.2021;20210119
61403103;19.01.2021;20210119
61236301;19.01.2021;20210119
61180115;19.01.2021;20210119
61120044;19.01.2021;20210119
61120104;19.01.2021;20210119
61304080;19.01.2021;20210119
61302032;19.01.2021;20210119
61100814;19.01.2021;20210119
61236581;19.01.2021;20210119
61402118;19.01.2021;20210119
61403676;19.01.2021;20210119
61304561;20.01.2021;20210120
61303450;20.01.2021;20210120
61140077;20.01.2021;20210120
61405876;20.01.2021;20210120
61405929;20.01.2021;20210120
61405934;20.01.2021;20210120
61402757;20.01.2021;20210120
61308015;20.01.2021;20210120
61300265;20.01.2021;20210120
61120152;20.01.2021;20210120
61102581;20.01.2021;20210120
61110049;20.01.2021;20210120
61102114;20.01.2021;20210120
61303652;20.01.2021;20210120
61103328;20.01.2021;20210120
61633250;20.01.2021;20210120
61250007;20.01.2021;20210120
61609109;20.01.2021;20210120
61180079;20.01.2021;20210120
61340019;20.01.2021;20210120
61102973;20.01.2021;20210120
61280083;20.01.2021;20210120
61104158;20.01.2021;20210120
61280132;20.01.2021;20210120
61404463;20.01.2021;20210120
61103916;20.01.2021;20210120
61103964;20.01.2021;20210120
61290028;20.01.2021;20210120
61402027;20.01.2021;20210120
61102380;20.01.2021;20210120
61403930;20.01.2021;20210120
61403930;20.01.2021;20210120
61303148;20.01.2021;20210120
61280140;20.01.2021;20210120
61303772;20.01.2021;20210120
61405310;20.01.2021;20210120
61300308;20.01.2021;20210120
61302487;20.01.2021;20210120
61305912;20.01.2021;20210120
61180068;20.01.2021;20210120
61100218;20.01.2021;20210120
61290072;20.01.2021;20210120
61280114;20.01.2021;20210120
61280137;20.01.2021;20210120
61102368;20.01.2021;20210120
61210003;20.01.2021;20210120
61403993;20.01.2021;20210120
61403993;20.01.2021;20210120
61405194;20.01.2021;20210120
61100506;20.01.2021;20210120
61140041;20.01.2021;20210120
61220052;20.01.2021;20210120
61350214;20.01.2021;20210120
61305520;20.01.2021;20210120
61305544;20.01.2021;20210120
61300094;20.01.2021;20210120
61110071;20.01.2021;20210120
61302979;20.01.2021;20210120
61302211;20.01.2021;20210120
61402894;20.01.2021;20210120
61305732;20.01.2021;20210120
61102011;20.01.2021;20210120
61612007;20.01.2021;20210120
61230239;20.01.2021;20210120
61612119;20.01.2021;20210120
61612119;20.01.2021;20210120
61303101;20.01.2021;20210120
61180324;20.01.2021;20210120
61170038;20.01.2021;20210120
61320060;20.01.2021;20210120
61236723;20.01.2021;20210120
61303572;20.01.2021;20210120
61220048;20.01.2021;20210120
61402020;20.01.2021;20210120
61402592;20.01.2021;20210120
61402923;20.01.2021;20210120
61403669;20.01.2021;20210120
61403697;20.01.2021;20210120
61405195;20.01.2021;20210120
61405660;20.01.2021;20210120
61102604;20.01.2021;20210120
61303159;20.01.2021;20210120
61350204;20.01.2021;20210120
61104412;20.01.2021;20210120
61609169;20.01.2021;20210120
61609049;20.01.2021;20210120
61306054;20.01.2021;20210120
61100988;20.01.2021;20210120
61104319;20.01.2021;20210120
61102459;20.01.2021;20210120
61403199;20.01.2021;20210120
61101047;20.01.2021;20210120
61102255;20.01.2021;20210120
61101306;20.01.2021;20210120
61300274;20.01.2021;20210120
61305819;20.01.2021;20210120
61305843;20.01.2021;20210120
61101976;20.01.2021;20210120
61102344;20.01.2021;20210120
61405792;20.01.2021;20210120
61402943;20.01.2021;20210120
61403322;20.01.2021;20210120
61403963;21.01.2021;20210121
61100133;21.01.2021;20210121
61404556;21.01.2021;20210121
61130017;21.01.2021;20210121
61405408;21.01.2021;20210121
61220134;21.01.2021;20210121
61104157;21.01.2021;20210121
61404291;21.01.2021;20210121
61302444;21.01.2021;20210121
61102872;21.01.2021;20210121
61102874;21.01.2021;20210121
61230108;21.01.2021;20210121
61100993;21.01.2021;20210121
61303725;21.01.2021;20210121
61305752;21.01.2021;20210121
61305187;21.01.2021;20210121
61170006;21.01.2021;20210121
61170006;21.01.2021;20210121
61405678;21.01.2021;20210121
61305920;21.01.2021;20210121
61402697;21.01.2021;20210121
61403495;21.01.2021;20210121
61302716;21.01.2021;20210121
61404422;21.01.2021;20210121
61210204;21.01.2021;20210121
61302532;21.01.2021;20210121
61404500;21.01.2021;20210121
61102922;21.01.2021;20210121
61401655;21.01.2021;20210121
61305450;21.01.2021;20210121
61403304;21.01.2021;20210121
61101723;21.01.2021;20210121
61120012;21.01.2021;20210121
61606288;21.01.2021;20210121
61210242;21.01.2021;20210121
61180277;21.01.2021;20210121
61104278;21.01.2021;20210121
61260157;21.01.2021;20210121
61260185;21.01.2021;20210121
61603058;21.01.2021;20210121
61160016;21.01.2021;20210121
61280019;21.01.2021;20210121
61103936;21.01.2021;20210121
61305995;21.01.2021;20210121
61302937;21.01.2021;20210121
61200023;21.01.2021;20210121
61403224;21.01.2021;20210121
61403291;21.01.2021;20210121
61404681;21.01.2021;20210121
61404910;21.01.2021;20210121
61405194;21.01.2021;20210121
61103530;21.01.2021;20210121
61302387;21.01.2021;20210121
61302785;21.01.2021;20210121
61101163;21.01.2021;20210121
61101163;21.01.2021;20210121
61101992;21.01.2021;20210121
61236738;21.01.2021;20210121
61305520;21.01.2021;20210121
61160075;21.01.2021;20210121
61302596;21.01.2021;20210121
61304739;21.01.2021;20210121
61100261;21.01.2021;20210121
61402381;21.01.2021;20210121
61405366;21.01.2021;20210121
61260020;21.01.2021;20210121
61180043;21.01.2021;20210121
61300096;21.01.2021;20210121
61250039;21.01.2021;20210121
61104054;21.01.2021;20210121
61401216;21.01.2021;20210121
61402905;21.01.2021;20210121
61403656;21.01.2021;20210121
61405220;21.01.2021;20210121
61102088;21.01.2021;20210121
61104154;21.01.2021;20210121
61350204;21.01.2021;20210121
61100981;21.01.2021;20210121
61306018;21.01.2021;20210121
61160020;21.01.2021;20210121
61170240;21.01.2021;20210121
61150083;21.01.2021;20210121
61102898;21.01.2021;20210121
61120011;21.01.2021;20210121
61403683;21.01.2021;20210121
61404177;21.01.2021;20210121
61304835;21.01.2021;20210121
61102017;21.01.2021;20210121
61180089;21.01.2021;20210121
61304030;21.01.2021;20210121
61280169;21.01.2021;20210121
61140018;21.01.2021;20210121
61280150;21.01.2021;20210121
61101713;21.01.2021;20210121
61120020;21.01.2021;20210121
61405905;21.01.2021;20210121
61302632;22.01.2021;20210122
61280035;22.01.2021;20210122
61302952;22.01.2021;20210122
61302909;22.01.2021;20210122
61220134;22.01.2021;20210122
61405300;22.01.2021;20210122
61405314;22.01.2021;20210122
61100838;22.01.2021;20210122
61306055;22.01.2021;20210122
61401316;22.01.2021;20210122
61402697;22.01.2021;20210122
61303264;22.01.2021;20210122
61100465;22.01.2021;20210122
61100672;22.01.2021;20210122
61609054;22.01.2021;20210122
61303397;22.01.2021;20210122
61303347;22.01.2021;20210122
61302910;22.01.2021;20210122
61102008;22.01.2021;20210122
61102258;22.01.2021;20210122
61401409;22.01.2021;20210122
61401513;22.01.2021;20210122
61304549;22.01.2021;20210122
61236786;22.01.2021;20210122
61103222;22.01.2021;20210122
61220028;22.01.2021;20210122
61290235;22.01.2021;20210122
61308846;22.01.2021;20210122
61405280;22.01.2021;20210122
61300269;22.01.2021;20210122
61300269;22.01.2021;20210122
61609065;22.01.2021;20210122
61210032;22.01.2021;20210122
61310027;22.01.2021;20210122
61305612;22.01.2021;20210122
61236474;22.01.2021;20210122
61350009;22.01.2021;20210122
61102390;22.01.2021;20210122
61104103;22.01.2021;20210122
61404276;22.01.2021;20210122
61236737;22.01.2021;20210122
61103824;22.01.2021;20210122
61303812;22.01.2021;20210122
61120104;22.01.2021;20210122
61100716;22.01.2021;20210122
61102149;22.01.2021;20210122
61403963;25.01.2021;20210125
61260013;25.01.2021;20210125
61302311;25.01.2021;20210125
61302242;25.01.2021;20210125
61402060;25.01.2021;20210125
61302917;25.01.2021;20210125
61350031;25.01.2021;20210125
61403234;25.01.2021;20210125
61612480;25.01.2021;20210125
61303811;25.01.2021;20210125
61302048;25.01.2021;20210125
61404793;25.01.2021;20210125
61102999;25.01.2021;20210125
61101179;25.01.2021;20210125
61220088;25.01.2021;20210125
61102872;25.01.2021;20210125
61210075;25.01.2021;20210125
61104152;25.01.2021;20210125
61104397;25.01.2021;20210125
61210313;25.01.2021;20210125
61180079;25.01.2021;20210125
61340019;25.01.2021;20210125
61170006;25.01.2021;20210125
61102578;25.01.2021;20210125
61306055;25.01.2021;20210125
61401390;25.01.2021;20210125
61402006;25.01.2021;20210125
61402508;25.01.2021;20210125
61303449;25.01.2021;20210125
61403495;25.01.2021;20210125
61403519;25.01.2021;20210125
61404096;25.01.2021;20210125
61630163;25.01.2021;20210125
61303806;25.01.2021;20210125
61302492;25.01.2021;20210125
61302711;25.01.2021;20210125
61100575;25.01.2021;20210125
61304832;25.01.2021;20210125
61210120;25.01.2021;20210125
61303772;25.01.2021;20210125
61633376;25.01.2021;20210125
61303314;25.01.2021;20210125
61210150;25.01.2021;20210125
61300308;25.01.2021;20210125
61310125;25.01.2021;20210125
61310112;25.01.2021;20210125
61103193;25.01.2021;20210125
61300016;25.01.2021;20210125
61170165;25.01.2021;20210125
61104011;25.01.2021;20210125
61280137;25.01.2021;20210125
61303317;25.01.2021;20210125
61280101;25.01.2021;20210125
61104215;25.01.2021;20210125
61405846;25.01.2021;20210125
61405334;25.01.2021;20210125
61101313;25.01.2021;20210125
61210102;25.01.2021;20210125
61350025;25.01.2021;20210125
61642043;25.01.2021;20210125
61103686;25.01.2021;20210125
61236738;25.01.2021;20210125
61305582;25.01.2021;20210125
61305520;25.01.2021;20210125
61160075;25.01.2021;20210125
61160075;25.01.2021;20210125
61110071;25.01.2021;20210125
61130006;25.01.2021;20210125
61308013;25.01.2021;20210125
61405726;25.01.2021;20210125
61401864;25.01.2021;20210125
61401969;25.01.2021;20210125
61403021;25.01.2021;20210125
61405169;25.01.2021;20210125
61260077;25.01.2021;20210125
61320018;25.01.2021;20210125
61303101;25.01.2021;20210125
61236786;25.01.2021;20210125
61103376;25.01.2021;20210125
61104534;25.01.2021;20210125
61230107;25.01.2021;20210125
61104162;25.01.2021;20210125
61302284;25.01.2021;20210125
61100197;25.01.2021;20210125
61308846;25.01.2021;20210125
61401556;25.01.2021;20210125
61403612;25.01.2021;20210125
61405563;25.01.2021;20210125
61160039;25.01.2021;20210125
61102088;25.01.2021;20210125
61102780;25.01.2021;20210125
61303626;25.01.2021;20210125
61306086;25.01.2021;20210125
61100568;25.01.2021;20210125
61120055;25.01.2021;20210125
61120011;25.01.2021;20210125
61120011;25.01.2021;20210125
61402413;25.01.2021;20210125
61402666;25.01.2021;20210125
61404044;25.01.2021;20210125
61404326;25.01.2021;20210125
61260126;25.01.2021;20210125
61260171;25.01.2021;20210125
61302197;25.01.2021;20210125
61633146;25.01.2021;20210125
61627176;25.01.2021;20210125
61150072;25.01.2021;20210125
61304080;25.01.2021;20210125
61100595;25.01.2021;20210125
61305144;25.01.2021;20210125
61302351;25.01.2021;20210125
61102344;25.01.2021;20210125
61403033;25.01.2021;20210125
61403048;25.01.2021;20210125
61403466;25.01.2021;20210125
61404411;26.01.2021;20210126
61405168;26.01.2021;20210126
61101754;26.01.2021;20210126
61405876;26.01.2021;20210126
61402757;26.01.2021;20210126
61305407;26.01.2021;20210126
61302682;26.01.2021;20210126
61103076;26.01.2021;20210126
61302709;26.01.2021;20210126
61230029;26.01.2021;20210126
61180454;26.01.2021;20210126
61306097;26.01.2021;20210126
61303107;26.01.2021;20210126
61230108;26.01.2021;20210126
61100993;26.01.2021;20210126
61170215;26.01.2021;20210126
61303725;26.01.2021;20210126
61104152;26.01.2021;20210126
61100909;26.01.2021;20210126
61401019;26.01.2021;20210126
61403360;26.01.2021;20210126
61303806;26.01.2021;20210126
61401147;26.01.2021;20210126
61401489;26.01.2021;20210126
61120132;26.01.2021;20210126
61102429;26.01.2021;20210126
61404247;26.01.2021;20210126
61404360;26.01.2021;20210126
61101723;26.01.2021;20210126
61405549;26.01.2021;20210126
61615110;26.01.2021;20210126
61100957;26.01.2021;20210126
61303378;26.01.2021;20210126
61103475;26.01.2021;20210126
61260157;26.01.2021;20210126
61300308;26.01.2021;20210126
61303397;26.01.2021;20210126
61160051;26.01.2021;20210126
61300016;26.01.2021;20210126
61305995;26.01.2021;20210126
61304545;26.01.2021;20210126
61120217;26.01.2021;20210126
61302493;26.01.2021;20210126
61402545;26.01.2021;20210126
61402770;26.01.2021;20210126
61404586;26.01.2021;20210126
61405143;26.01.2021;20210126
61405598;26.01.2021;20210126
61305148;26.01.2021;20210126
61350151;26.01.2021;20210126
61330011;26.01.2021;20210126
61160075;26.01.2021;20210126
61305544;26.01.2021;20210126
61180034;26.01.2021;20210126
61130006;26.01.2021;20210126
61402894;26.01.2021;20210126
61403452;26.01.2021;20210126
61404370;26.01.2021;20210126
61302408;26.01.2021;20210126
61100600;26.01.2021;20210126
61180462;26.01.2021;20210126
61104375;26.01.2021;20210126
61612119;26.01.2021;20210126
61100680;26.01.2021;20210126
61305902;26.01.2021;20210126
61110039;26.01.2021;20210126
61290010;26.01.2021;20210126
61403447;26.01.2021;20210126
61210126;26.01.2021;20210126
61101834;26.01.2021;20210126
61350204;26.01.2021;20210126
61600354;26.01.2021;20210126
61306054;26.01.2021;20210126
61101850;26.01.2021;20210126
61310027;26.01.2021;20210126
61100568;26.01.2021;20210126
61290007;26.01.2021;20210126
61302001;26.01.2021;20210126
61302001;26.01.2021;20210126
61230088;26.01.2021;20210126
61120011;26.01.2021;20210126
61404348;26.01.2021;20210126
61404348;26.01.2021;20210126
61340017;26.01.2021;20210126
61350076;26.01.2021;20210126
61290041;26.01.2021;20210126
61302784;26.01.2021;20210126
61350121;26.01.2021;20210126
61303846;26.01.2021;20210126
61350134;26.01.2021;20210126
61305548;26.01.2021;20210126
61110047;26.01.2021;20210126
61630278;26.01.2021;20210126
61102344;26.01.2021;20210126
61104315;26.01.2021;20210126
61401518;26.01.2021;20210126
61401853;26.01.2021;20210126
61403033;26.01.2021;20210126
61403160;26.01.2021;20210126
61100890;27.01.2021;20210127
61303715;27.01.2021;20210127
61401128;27.01.2021;20210127
61405929;27.01.2021;20210127
61302998;27.01.2021;20210127
61303811;27.01.2021;20210127
61308838;27.01.2021;20210127
61302846;27.01.2021;20210127
61404291;27.01.2021;20210127
61101215;27.01.2021;20210127
61404641;27.01.2021;20210127
61404789;27.01.2021;20210127
61101168;27.01.2021;20210127
61303953;27.01.2021;20210127
61303652;27.01.2021;20210127
61303439;27.01.2021;20210127
61104397;27.01.2021;20210127
61180079;27.01.2021;20210127
61170006;27.01.2021;20210127
61100985;27.01.2021;20210127
61120057;27.01.2021;20210127
61402964;27.01.2021;20210127
61402994;27.01.2021;20210127
61350158;27.01.2021;20210127
61403754;27.01.2021;20210127
61630259;27.01.2021;20210127
61101184;27.01.2021;20210127
61230056;27.01.2021;20210127
61405098;27.01.2021;20210127
61405681;27.01.2021;20210127
61100025;27.01.2021;20210127
61405910;27.01.2021;20210127
61405936;27.01.2021;20210127
61200009;27.01.2021;20210127
61303148;27.01.2021;20210127
61303802;27.01.2021;20210127
61280140;27.01.2021;20210127
61405572;27.01.2021;20210127
61609227;27.01.2021;20210127
61620551;27.01.2021;20210127
61609144;27.01.2021;20210127
61302107;27.01.2021;20210127
61100669;27.01.2021;20210127
61104068;27.01.2021;20210127
61300308;27.01.2021;20210127
61300308;27.01.2021;20210127
61103936;27.01.2021;20210127
61220138;27.01.2021;20210127
61290072;27.01.2021;20210127
61103235;27.01.2021;20210127
61100646;27.01.2021;20210127
61210003;27.01.2021;20210127
61104443;27.01.2021;20210127
61401440;27.01.2021;20210127
61403756;27.01.2021;20210127
61120026;27.01.2021;20210127
61303167;27.01.2021;20210127
61101163;27.01.2021;20210127
61306087;27.01.2021;20210127
61302596;27.01.2021;20210127
61180034;27.01.2021;20210127
61402381;27.01.2021;20210127
61402894;27.01.2021;20210127
61403696;27.01.2021;20210127
61404241;27.01.2021;20210127
61405064;27.01.2021;20210127
61302447;27.01.2021;20210127
61305120;27.01.2021;20210127
61102240;27.01.2021;20210127
61180324;27.01.2021;20210127
61170038;27.01.2021;20210127
61305577;27.01.2021;20210127
61180132;27.01.2021;20210127
61290010;27.01.2021;20210127
61405694;27.01.2021;20210127
61405699;27.01.2021;20210127
61402503;27.01.2021;20210127
61402506;27.01.2021;20210127
61402513;27.01.2021;20210127
61403646;27.01.2021;20210127
61403699;27.01.2021;20210127
61102941;27.01.2021;20210127
61310115;27.01.2021;20210127
61303159;27.01.2021;20210127
61220171;27.01.2021;20210127
61102459;27.01.2021;20210127
61402775;27.01.2021;20210127
61402775;27.01.2021;20210127
61402848;27.01.2021;20210127
61180196;27.01.2021;20210127
61102017;27.01.2021;20210127
61103998;27.01.2021;20210127
61302024;27.01.2021;20210127
61350123;27.01.2021;20210127
61100814;27.01.2021;20210127
61102344;27.01.2021;20210127
61104371;27.01.2021;20210127
61401956;27.01.2021;20210127
61402065;27.01.2021;20210127
61302632;28.01.2021;20210128
61302029;28.01.2021;20210128
61150074;28.01.2021;20210128
61302685;28.01.2021;20210128
61100945;28.01.2021;20210128
61103602;28.01.2021;20210128
61103089;28.01.2021;20210128
61405745;28.01.2021;20210128
61236709;28.01.2021;20210128
61303147;28.01.2021;20210128
61403506;28.01.2021;20210128
61104159;28.01.2021;20210128
61120067;28.01.2021;20210128
61300004;28.01.2021;20210128
61102781;28.01.2021;20210128
61280065;28.01.2021;20210128
61100660;28.01.2021;20210128
61210313;28.01.2021;20210128
61104012;28.01.2021;20210128
61633086;28.01.2021;20210128
61340019;28.01.2021;20210128
61401137;28.01.2021;20210128
61350090;28.01.2021;20210128
61402458;28.01.2021;20210128
61305920;28.01.2021;20210128
61303414;28.01.2021;20210128
61305547;28.01.2021;20210128
61210204;28.01.2021;20210128
61405071;28.01.2021;20210128
61302668;28.01.2021;20210128
61403449;28.01.2021;20210128
61403725;28.01.2021;20210128
61303802;28.01.2021;20210128
61302911;28.01.2021;20210128
61303314;28.01.2021;20210128
61103230;28.01.2021;20210128
61302657;28.01.2021;20210128
61101186;28.01.2021;20210128
61624235;28.01.2021;20210128
61310040;28.01.2021;20210128
61170165;28.01.2021;20210128
61621186;28.01.2021;20210128
61237138;28.01.2021;20210128
61307020;28.01.2021;20210128
61320119;28.01.2021;20210128
61402653;28.01.2021;20210128
61102003;28.01.2021;20210128
61210445;28.01.2021;20210128
61260096;28.01.2021;20210128
